CityEntityId;NomeIta;NomeEng;Hash;Lin;Time;Flags;Size;Road;Pop;Fel;BP;PF;PFB;FUR;TR;TRNE;Beni;BeniP;BeniS;BeniSp;BeniSpB;BeniB;BeniG;Mon;Mat;Med;Dia;GenAtk_A;GenDef_A;GenAtk_D;GenDef_D;CampiAtk_A;CampiDef_A;CampiAtk_D;CampiDef_D;SpedAtk_A;SpedDef_A;SpedAtk_D;SpedDef_D;IQAtk_A;IQDef_A;IQAtk_D;IQDef_D;IQmonB;IQmatB;IQmon;IQmat;IQBeni;IQTruppe;IQAzioni;IQCap;Ally;FSP;TPM;TPB;ADM;MOD;RIN;IMM;Fragments
W_MultiAge_FELL22A1;Taverna degli eroi - Liv. 1;Heroes Tavern - Lv. 1;R_MultiAge_HeroBonus22a-7e6ce64d5;;;19;5x4;2;10639;16170;;;;;;;;;;;;;;167000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A10;Taverna degli eroi - Liv. 10;Heroes Tavern - Lv. 10;R_MultiAge_HeroBonus22j-b8050c1c0;1;;19;5x4;2;17253;25600;;11;;;;;;;;;;;;324300;;;;23;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A11;Loggia leggendaria;Legendary Lodge;R_MultiAge_HeroBonus22k-cc7752668;1;;19;5x4;2;18211;26760;;15;;;;;55;;;;;;;333800;;;;26;32;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A12;Maniero Mitico;Mythical Manor;ab75376b5;1;;19;5x4;2;19980;27460;;35;;;;;120;;;;;;;334800;;;;36;36;36;36;47;;;;;;;;;;30;;;;;;;;;;;;;;;;;;selection_kit_FELL22B:3
W_MultiAge_FELL22A2;Taverna degli eroi - Liv. 2;Heroes Tavern - Lv. 2;R_MultiAge_HeroBonus22b-0ab275daf;;;19;5x4;2;11023;16880;;1;;;;;;;;;;;;171700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A3;Taverna degli eroi - Liv. 3;Heroes Tavern - Lv. 3;R_MultiAge_HeroBonus22c-eb86ab063;;;19;5x4;2;11502;16880;;2;;;;;;;;;;;;186000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A4;Taverna degli eroi - Liv. 4;Heroes Tavern - Lv. 4;R_MultiAge_HeroBonus22d-94734ef43;;;19;5x4;2;11981;17920;;3;;;;;;;;;;;;200300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A5;Taverna degli eroi - Liv. 5;Heroes Tavern - Lv. 5;R_MultiAge_HeroBonus22e-24e62f871;;;19;5x4;2;12460;19430;;4;;;;;;;;;;;;224000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A6;Taverna degli eroi - Liv. 6;Heroes Tavern - Lv. 6;R_MultiAge_HeroBonus22f-df45086b3;;;19;5x4;2;12940;20020;;5;;;;;;;;;;;;243200;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A7;Taverna degli eroi - Liv. 7;Heroes Tavern - Lv. 7;R_MultiAge_HeroBonus22g-943fae6a5;;;19;5x4;2;13898;21630;;6;;;;;;;;;;;;257500;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A8;Taverna degli eroi - Liv. 8;Heroes Tavern - Lv. 8;R_MultiAge_HeroBonus22h-1fb215816;;;19;5x4;2;15144;23260;;7;;;;;;;;;;;;276500;;;;6;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22A9;Taverna degli eroi - Liv. 9;Heroes Tavern - Lv. 9;R_MultiAge_HeroBonus22i-f8b4ef595;;;19;5x4;2;15911;24660;;8;;;;;;;;;;;;295700;;;;8;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22B1;Loggia dei cavalieri;Knights Pavilion;R_MultiAge_HeroBonus22-774088a26;1;;19;2x2;1;1917;2320;;;;;2;;5;;;;;;;47700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL22B2;Loggia dei Cavalieri Valorosa;Valiant Knights Pavilion;8f10992a1;1;;19;2x2;1;5680;8520;;;;;8;;30;45;15;;;;;58540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL23A1;Tenuta Summerhold - Liv. 1;Summerhold Manor - Lv.1;2dd97bb6e;;;19;4x4;2;;13593;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL23A10;Palazzo Sunhaven;Sunhaven Palace;6201b7668;1;;19;4x4;2;;17833;;13;;;;;40;10;;;;;;;;;;36;;33;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;selection_kit_FELL23BC:3
W_MultiAge_FELL23A2;Tenuta Summerhold - Liv. 2;Summerhold Manor - Lv.2;8cd3701e4;;;19;4x4;2;;14036;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL23A3;Tenuta Summerhold - Liv. 3;Summerhold Manor - Lv.3;b51e77a2f;;;19;4x4;2;;14515;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL23A4;Tenuta Summerhold - Liv. 4;Summerhold Manor - Lv.4;9e08cd5be;;;19;4x4;2;;15037;;3;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL23A5;Tenuta Summerhold - Liv. 5;Summerhold Manor - Lv.5;2be5af6db;;;19;4x4;2;;15480;;3;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL23A6;Tenuta Summerhold - Liv. 6;Summerhold Manor - Lv.6;94c327ebe;;;19;4x4;2;;15480;;3;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL23A7;Tenuta Summerhold - Liv. 7;Summerhold Manor - Lv.7;089d859ab;;;19;4x4;2;;16435;;4;;;;;20;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL23A8;Tenuta Summerhold - Liv. 8;Summerhold Manor - Lv.8;fb4586f44;;;19;4x4;2;;16878;;5;;;;;25;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL23A9;Tenuta Summerhold - Liv. 9;Summerhold Manor - Lv.9;c990d12c2;1;;19;4x4;2;;17354;;9;;;;;30;5;;;;;;;;;;26;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;selection_kit_FELL23BC:1
W_MultiAge_FELL23B1;Palco del giullare;Jester's Stage;69ca96007;1;;19;2x3;1;;13593;3.4;;;;;;35;;;;;;;;;;;;;16;23;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;
W_MultiAge_FELL23C1;Boschetto della grigliata;Grilling Grove;58e7c2300;1;;19;2x2;;;13593;;1;;;;;;;;;;;;;;;;12;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
W_MultiAge_FELL23D1;Fabbro Trailside;Trailside Smithy;ab58bf384;1;;19;1x1;;;13593;;4;;;;;5;;;;;;;;;;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;golden_upgrade_kit_FELL23A:20|selection_kit_FELL23A:20
W_MultiAge_FELL24A1;Mulino Whisperwood - Lv. 1;Whisperwood Watermill - Lv. 1;789eaa205;;;19;5x6;2.5;;44260;;42;;;;;30;;;;;;;;63620;6870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL24A10;Mulino Whisperwood Arcadico;Arcadian Whisperwood Watermill;552f4b50d;1;;19;5x6;2.5;;110680;;69;;;;;165;;;;;;150;;309030;33330;;;66;;;99;99;;;;;;;;;;;;;;;;;;;M;;;;;;;;
W_MultiAge_FELL24A11;Dummy Whisperwood Watermill;Elysian Whisperwood Watermill;954c30f7f;1;;19;5x6;;;128010;;100;;;;;285;400;;;;0.02;250;;338820;38280;;351;351;;;476;476;;;;;;;;;;;;;;;;;;;M;;;;;;;;golden_selection_kit_FELL24A:3
W_MultiAge_FELL24A12;Dummy Whisperwood Watermill;Ascended Elysian Whisperwood Watermill;6c778284b;1;90;51;5x6;;;138670;;150;;;;;435;600;600;;;0.06;400;;360000;40470;;476;476;;;551;551;;;;;;;25;25;;;;;;;;;200;8000;M;;;;;;;;golden_selection_kit_FELL24A:5
W_MultiAge_FELL24A2;Mulino Whisperwood - Lv. 2;Whisperwood Watermill - Lv. 2;2ce28a701;;;19;5x6;2.5;;51640;;45;;;;;45;;;;;;;;90890;9810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL24A3;Mulino Whisperwood - Lv. 3;Whisperwood Watermill - Lv. 3;9b321e05b;;;19;5x6;2.5;;59020;;48;;;;;60;;;;;;;;118150;12740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL24A4;Mulino Whisperwood - Lv. 4;Whisperwood Watermill - Lv. 4;3464a0a46;;;19;5x6;2.5;;66400;;51;;;;;75;;;;;;;;145440;15680;;;5;;;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL24A5;Mulino Whisperwood - Lv. 5;Whisperwood Watermill - Lv. 5;709d46def;;;19;5x6;2.5;;73780;;54;;;;;90;;;;;;;;172700;18620;;;15;;;23;23;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL24A6;Mulino Whisperwood - Lv. 6;Whisperwood Watermill - Lv. 6;057b984ad;;;19;5x6;2.5;;81160;;57;;;;;105;;;;;;;;199970;21560;;;26;;;39;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL24A7;Mulino Whisperwood - Lv. 7;Whisperwood Watermill - Lv. 7;e1f5da46c;;;19;5x6;2.5;;88540;;60;;;;;120;;;;;;;;227230;24510;;;36;;;54;54;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL24A8;Mulino Whisperwood - Lv. 8;Whisperwood Watermill - Lv. 8;fd8034b80;1;;19;5x6;2.5;;95920;;63;;;;;135;;;;;;100;;254500;27450;;;46;;;69;69;;;;;;;;;;;;;;;;;;;;;;;;;;;silver_upgrade_kit_FELL24A:5
W_MultiAge_FELL24A9;Mulino Whisperwood Silvano;Sylvan Whisperwood Watermill;797aab7ba;1;;19;5x6;2.5;;103300;;66;;;;;150;;;;;;125;;281760;30390;;;56;;;84;84;;;;;;;;;;;;;;;;;;;;;;;;;;;golden_upgrade_kit_FELL24A:5
W_MultiAge_FELL24B1;Jolly Oink Pigsty;Jolly Oink Pigsty;951f0f78c;1;;19;3x4;;-13620;;;25;;;;;60;75;;;;;;;134240;;;20;;;;31;;41;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL24B2;Jolly Oink Pigsty Asceso;Ascended Jolly Oink Pigsty;89214702e;1;30;51;3x4;;-13620;;;40;;;;;100;120;;;;;;;268480;;;41;;;;62;;82;;;;;;;;;;;0.04;;20000;10;;;;;;;;;;;;
W_MultiAge_FELL24C1;Carrozza Reale;Royal Carriage;5554bf684;1;;19;4x3;;-13620;;;36;;;;;18;;;;;;;280960;;;;;;50;50;;;;;51;;76;76;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL24C2;Carrozza Reale Ascesa;Ascended Royal Carriage;9fcbdd43b;1;30;51;4x3;;-13620;;;90;;;;;45;;;;;;;561920;;;;;;101;101;;;;;102;;152;152;;;;;0.04;;20000;;;5;;;;;;;;;;;
W_MultiAge_FELL24D1;Guglia Skyletter Imperiale ;Imperial Skyletter Spire;a53607db1;1;;23;4x5;;;;;170;;;;;;375;;;;;;;559340;;;80;80;;;120;120;;;;;;;;;25;;;;;;;;;;;;;;;;;;golden_selection_kit_FELL24A:20
W_MultiAge_FELL24E1;Tenuta Stemma;Escutcheon Estate;c8afad6ea;1;;19;4x4;;31800;47680;;25;;;;;;;50;;;;;;;;;50;50;;;34;68;;;;;;;;;;;;;;;;;50;;;10;;;;;;;
W_MultiAge_FELL25A1;Attraversamento mercantile - Livello 1;Mercantile Crossing - Lv. 1;e6899eb70;;;19;6x4;2;15950;;;;;;;;;;;;;;;161790;114050;;;;;;;;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL25A10;Stazione Mercantile;Mercantile Waystation;2f2955687;1;;19;6x4;2;74440;;;195;;;;;;;;;;;;755040;288290;;;;;;;;260;255;;;;;;;;;;;;;;;;;;M;;;;;;;;selection_kit_FELL25BC:3
W_MultiAge_FELL25A2;Attraversamento mercantile - Livello 2;Mercantile Crossing - Lv. 2;781b07829;;;19;6x4;2;21270;;;;;;;;;;;;;;;215720;119330;;;;;;;;40;35;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL25A3;Attraversamento mercantile - Livello 3;Mercantile Crossing - Lv. 3;8860a8463;;;19;6x4;2;26590;;;;;;;;;;;;;;;269660;124610;;;;;;;;70;65;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL25A4;Attraversamento mercantile - Livello 4;Mercantile Crossing - Lv. 4;13b423773;;;19;6x4;2;31900;;;45;;;;;;;;;;;;323590;129890;;;;;;;;100;95;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL25A5;Attraversamento mercantile - Livello 5;Mercantile Crossing - Lv. 5;d645ef429;;;19;6x4;2;37220;;;70;;;;;;;;;;;;377520;135170;;;;;;;;130;125;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL25A6;Attraversamento mercantile - Livello 6;Mercantile Crossing - Lv. 6;67ce2eacf;;;19;6x4;2;42540;;;95;;;;;;;;;;;;431450;140450;;;;;;;;160;155;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL25A7;Attraversamento mercantile - Livello 7;Mercantile Crossing - Lv. 7;44dec5236;;;19;6x4;2;47850;;;120;;;;;;;;;;;;485380;145730;;;;;;;;190;185;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL25A8;Attraversamento mercantile - Livello 8;Mercantile Crossing - Lv. 8;0f468a91f;1;;19;6x4;2;53170;;;145;;;;;;;;;;;;539310;151010;;;;;;;;220;215;;;;;;;;;;;;;;;;;;;;;;;;;;selection_kit_FELL25BC:1|silver_upgrade_kit_FELL25A:5
W_MultiAge_FELL25A9;Passaggio mercantile;Mercantile Passage;196856a15;1;;19;6x4;2;63810;;;170;;;;;;;;;;;;647170;205920;;;;;;;;250;245;;;;;;;;;;;;;;;;;;;;;;;;;;golden_upgrade_kit_FELL25A:5|selection_kit_FELL25BC:2
W_MultiAge_FELL25B1;Ritirata dei Ribbit;Ribbit Retreat;7b99c419b;1;;19;4x2;;-17020;21270;;90;;;;;;;;;;;;;;17500;;;;;;;;;;;80;;80;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL25B2;Ritirata dei Ribbit Ascesa;Ascended Ribbit Retreat;d6d26989b;1;30;51;4x2;;-17020;46780;;200;;;;;;;;;;;;;;35000;;;;;;;;;;;190;;190;;;32;;;;20000;20000;;5;;;;;;;;;;;
W_MultiAge_FELL25C1;Angolo del Nomade;Nomad's Nook;a908a8eb2;1;;19;3x3;;-19140;;;80;;;;6;;;;;;;;;;19690;;;;;;40;40;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL25C2;Angolo del Nomade Asceso;Ascended Nomad's Nook;3d04ef1ab;1;30;51;3x3;;-19140;;;200;;;;13;;;;;;;;;;39370;;;;;;85;85;;;;;;;;;;45;0.05;0.05;;;10;;;;;;;;;;;;
W_MultiAge_FELL25D1;Soakhaven Lodge;Soakhaven Lodge;39802c075;1;;19;5x4;;;;;260;;;;;;;120;;;;;;;;;200;200;200;200;;;;;;;;;25;25;25;25;;;;;;;;;;;;;;;;;golden_selection_kit_FELL25A:20
W_MultiAge_FELL25E1;Porto con Passerella - Livello 1;Raftway Harbour - Lv. 1;52d792817;1;;19;3x4;1.5;-107670;;;65;;;;;49;65;;;;;;;;;;;;;;78;78;78;78;78;78;78;78;;;;;;;;;;;;;;4;;;;;;;
W_MultiAge_FELL25E2;Porto con Passerella - Livello 2;Raftway Harbour - Lv. 2;cdcaf64ab;1;;19;3x4;1.5;-107670;;;108;;;;;81;108;;;;;;;;;;;;;;130;130;130;130;130;130;130;130;;;;;;;;;;;;;M;8;;;;;;;upgrade_kit_ascended_BOWL22A:12
W_MultiAge_FELL26A1;FELL26A;Hearthglen Wayhouse - Lv. 1;fde1e9081;;;19;5x5;2.5;530;;;6;;;;;;;;;;;;;;26250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL26A10;FELL26A Gold;Aurelian Hearthglen Wayhouse;7e654d8f5;1;;19;5x5;2.5;42670;;;460;;;50;;;;;;;;;;;45940;;476;476;;;;;;;601;601;;;;;;;;;;;;;;;M;;;;;;;;selection_kit_FELL26BC:3
W_MultiAge_FELL26A2;FELL26A;Hearthglen Wayhouse - Lv. 2;W_MultiAge_FELL26A1-fde1e9081;;;19;5x5;2.5;1070;;;12;;;;;;;;;;;;;;28440;;11;11;;;;;;;16;16;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL26A3;FELL26A;Hearthglen Wayhouse - Lv. 3;W_MultiAge_FELL26A1-fde1e9081;;;19;5x5;2.5;2130;;;23;;;;;;;;;;;;;;30630;;21;21;;;;;;;26;26;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL26A4;FELL26A;Hearthglen Wayhouse - Lv. 4;W_MultiAge_FELL26A1-fde1e9081;;;19;5x5;2.5;3200;;;35;;;;;;;;;;;;;;32810;;31;31;;;;;;;51;51;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL26A5;FELL26A;Hearthglen Wayhouse - Lv. 5;e8fcc6319;;;19;5x5;2.5;4270;;;58;;;;;;;;;;;;;;35000;;51;51;;;;;;;101;101;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL26A6;FELL26A;Hearthglen Wayhouse - Lv. 6;W_MultiAge_FELL26A5-e8fcc6319;;;19;5x5;2.5;5330;;;86;;;;;;;;;;;;;;37190;;101;101;;;;;;;151;151;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL26A7;FELL26A;Hearthglen Wayhouse - Lv. 7;W_MultiAge_FELL26A5-e8fcc6319;;;19;5x5;2.5;10670;;;173;;;;;;;;;;;;;;39380;;151;151;;;;;;;251;251;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL26A8;FELL26A;Hearthglen Wayhouse - Lv. 8;ddd9467c2;1;;19;5x5;2.5;21330;;;288;;;20;;;;;;;;;;;41560;;251;251;;;;;;;351;351;;;;;;;;;;;;;;;;;;;;;;;selection_kit_FELL26BC:1|silver_upgrade_kit_FELL26A:5
W_MultiAge_FELL26A9;FELL26A Silver;Halcyon Hearthglen Wayhouse;8b7b5b63d;1;;19;5x5;2.5;32000;;;345;;;30;;;;;;;;;;;43750;;376;376;;;;;;;401;401;;;;;;;;;;;;;;;M;;;;;;;;golden_upgrade_kit_FELL26A:5|selection_kit_FELL26BC:2
W_MultiAge_FELL26B1;FELL26B;Banneret Muster;167a9d901;1;;19;4x2;;-32000;;;87;;;;;50;;;;;;;271430;;;;;;65;65;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL26B2;FELL26B;Ascended Banneret Muster;52a575d19;1;30;51;4x2;;-32000;;;288;;;;;100;;;;;;;271430;;;;;;140;140;;;;;;;;100;;;;20;0.05;;25000;;;;;;;;;;;;;;
W_MultiAge_FELL26C1;FELL26C;Duskmantle Covenant;5ce328c8e;1;;19;3x3;;-32000;;;;;;10;;150;;;;;;;;;10940;;106;106;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FELL26C2;FELL26C;Ascended Duskmantle Covenant;616a94ab4;1;30;51;3x3;;-32000;;;;;;30;;300;;;;;;;;;10940;;336;336;;;;;;;;300;;;25;;;;;0.05;;;10;;;;;;;;;;;;
W_MultiAge_FELL26D1;FELL26D;Thistlemarket Moot Hall;a38191d33;1;;19;5x5;;-21330;;;460;;;25;;150;;;;;0.08;;;;32810;;460;460;460;460;;;;;;;;;25;25;25;25;;;;;;;;;;;;;;;;;golden_upgrade_kit_FELL26A:5
W_MultiAge_FELL26E1;FELL26E;Waitswood Songhouse - Lv. 1;12855cfb0;1;;19;4x4;;-74670;;;86;;;;;;;;;;;;488570;;;;120;120;;;85;;;;;;;;;;;;;;;;;;;;;2.5;;;;2.25;;;upgrade_kit_ascended_FELL24A:1
W_MultiAge_FELL26E2;FELL26E;Waitswood Songhouse - Lv. 2;8d473fe04;1;;19;4x4;;-74670;;;115;0.01;;;;;;;;;;;597140;;;;215;215;;;200;;;;;;;;;;;;;;;;;;;;;5;;;;3.75;;;upgrade_kit_ascended_FELL24A:5
W_MultiAge_FallBonus21a;Colture dorate - Liv. 1;Golden Crops - Lv. 1;6abb31616;;;19;6x4;2;12862;33235;;;;;;;;;;;;;;206652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FallBonus21b;Colture dorate - Liv. 2;Golden Crops - Lv. 2;e8c9d5793;;;19;6x4;2;13095;34213;;;;;;;;;;;;;;229629;30947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FallBonus21c;Colture dorate - Liv. 3;Golden Crops - Lv. 3;b6373c2eb;;;19;6x4;2;13437;35953;;;;;;;3;;;;;;;252703;33789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FallBonus21d;Colture dorate - Liv. 4;Golden Crops - Lv. 4;dc1fb9ff2;;;19;6x4;2;13907;37821;;1;;;;;5;;;;;;;275777;36585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FallBonus21e;Colture dorate - Liv. 5;Golden Crops - Lv. 5;56cf6c9fb;;;19;6x4;2;14601;39913;;2;;;;;10;;;;;;;298394;39427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FallBonus21f;Colture dorate - Liv. 6;Golden Crops - Lv. 6;496cd9d9c;;;19;6x4;2;15528;42281;;3;;;;;15;;;;;;;321468;42187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FallBonus21g;Colture dorate - Liv. 7;Golden Crops - Lv. 7;d5f9ce316;;;19;6x4;2;16685;44836;;4;;;;;20;;;;;;5;344542;45029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FallBonus21h;Colture dorate - Liv. 8;Golden Crops - Lv. 8;4a51b809c;;;19;6x4;2;18073;49020;;6;;;;;25;;;;;;10;367156;47825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_FallBonus21i;Colture dorate - Liv. 9;Golden Crops - Lv. 9;3f6e88ea2;1;;19;6x4;2;19697;53486;;9;;;;;30;;;;;;15;390593;50108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
W_MultiAge_FallBonus22donkey;Recinto per asini;Donkey Enclosure;1f9d0f5fa;1;;19;2x2;1;;;;;;;1;;32;;;;;;;;;;;;13;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_GBG2023A;Area del torneo - Attiva;Tourney Grounds - Active;491e3ac19;1;14;23;3x4;;;;;;;;;;;;;;;;;;;;;;;;;135;135;135;135;227;227;227;227;25;25;25;25;;;;;;;;;;;;;;;;;
W_MultiAge_GBG2023ADecoration;Area del torneo - Inattiva;Tourney Grounds - Inactive;5789d537b;;;23;3x4;;;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_GBG24A1;Guglia della Vittoria di Wyverntide - Lv. 1;Wyverntide Spire of Victory - Lv. 1;60fa74647;1;;51;4x4;2;;;;22;;;;;;;;;;;200;;;;;56;56;56;56;34;34;34;34;21;21;21;21;;;;;;;;;;;;;;;;;;;;;selection_kit_GBG24B:3
W_MultiAge_GBG24A2;Guglia della Vittoria di Wyverntide - Lv. 2;Wyverntide Spire of Victory - Lv. 2;108d037cb;1;;51;4x4;;;;;50;;;;;;;;;;;450;;;;;85;85;85;85;52;52;52;52;42;42;42;42;;;;;;;;;;;;;;;;;;;;;selection_kit_GBG24B:10
W_MultiAge_GBG24B1;Fucina di Wyverntide - Lv. 1;Wyverntide Smithy - Lv. 1;c49b9dd14;1;;19;3x3;1.5;;;;;;;;;;;;;;;;;45240;;;24;24;24;24;13;13;;;;;16;16;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_GBG24B2;Fucina di Wyverntide - Lv. 2;Wyverntide Smithy - Lv. 2;a19dd396a;1;;19;3x3;;;;;;;;;;;;;;;;;;60320;;;30;30;30;30;19;19;;;;;24;24;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_GBG24C1;Cittadella di Thunderdrake - Lv. 1;Thunderdrake Citadel - Lv. 1;a9e8802dc;1;;51;4x4;2;;;;40;;;;;92;;;;;;200;;;;;49;49;49;49;25;25;25;25;17;17;17;17;;;;;;;;;;;;;;;;;;;;;selection_kit_GBG24D:3|upgrade_kit_GBG24C:1
W_MultiAge_GBG24C2;Cittadella di Thunderdrake - Lv. 2;Thunderdrake Citadel - Lv. 2;27c07e85a;1;;51;4x4;;;;;80;;;;;185;;;;;;450;;;;;71;71;71;71;42;42;42;42;34;34;34;34;;;;;;;;;;;;;;;;;;;;;selection_kit_GBG24D:10
W_MultiAge_GBG24D1;Centro d'Assedio Thunderdrake - Lv. 1;Thunderdrake Siegeshop - Lv. 1;a05bef6db;1;;19;3x3;1.5;;;;20;;;10;;42;;;;;;50;;;;;24;24;24;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_GBG24D2;Centro d'Assedio Thunderdrake - Lv. 2;Thunderdrake Siegeshop - Lv. 2;4e64df490;1;;19;3x3;;;;;30;;;20;;70;;;;;;100;;;;;30;30;30;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_GBG24E1;Torre di Glimmdrake - Lv. 1;Glimmdrake Tower - Lv. 1;f8e4b8fbe;1;;51;4x4;2;;;;35;;;;;149;;;;;;200;;;;;63;63;63;63;27;27;27;27;43;43;43;43;;;;;;;;;;;;;;;;;;;;;upgrade_kit_GBG24E:1
W_MultiAge_GBG24E2;Torre di Glimmdrake - Lv. 2;Glimmdrake Tower - Lv. 2;1105ba797;1;;51;4x4;;;;;70;;;;;298;;;;;;360;;;;;72;72;72;72;45;45;45;45;63;63;63;63;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_GBG24F1;Cavalieri di Glimmdrake - Lv. 1;Glimmdrake Riders - Lv. 1;057214538;1;;19;3x4;1.5;;;;15;;;10;;112;;;;;;40;;;;;29;29;29;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_GBG24F2;Cavalieri Glimmdrake - Lv. 2;Glimmdrake Riders - Lv. 2;8a210f4f7;1;;19;3x4;;;;;25;;;20;;148;;;;;;80;;;;;36;36;36;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
